,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37
JOAO PEDRO,0.0,0.0,8.0,5.5,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,6.0,5.5,9.5,4.0,0.0,0.0,0.0,5.0,10.0,6.0,5.5,5.0,6.0,5.0,14.0,5.5,10.0,6.0,6.5,5.0,9.5,0.0
BARBERIS,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,6.0,6.5,5.5,6.0,6.0,0.0,5.5,4.5,5.5,5.5,0.0,8.0,7.5,4.5,0.0,6.5,5.5,0.0,5.5,6.0,6.0,6.5,5.0,6.0,6.5,5.5,6.5,5.5,8.0,0.0
FORNASIER,0.0,0.0,5.0,5.5,5.5,5.0,6.5,5.0,6.0,6.0,4.0,0.0,0.0,5.0,0.0,0.0,5.5,0.0,6.0,5.5,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.5,6.0,5.0,6.0,6.0,0.0
MORLEO,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPOLLI,0.0,0.0,0.0,6.5,0.0,5.5,0.0,0.0,6.0,5.0,5.5,5.5,0.0,0.0,0.0,5.5,0.0,0.0,5.0,0.0,6.0,0.0,6.0,6.0,5.5,0.0,6.5,5.0,5.5,4.5,5.0,6.0,6.0,0.0,0.0,0.0,6.0,0.0
DE MAIO,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.0,0.0,0.0
EDENILSON,0.0,0.0,0.0,0.0,4.5,0.0,5.5,8.0,6.5,0.0,8.0,5.0,6.0,0.0,0.0,5.0,0.0,5.5,7.5,6.0,0.0,5.0,0.0,5.5,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNOUKOURI,0.0,0.0,0.0,5.5,6.5,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NETO,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0
RUGANI,0.0,0.0,0.0,9.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,6.0,9.5,6.0,6.5,7.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.5,0.0,6.0,6.5,0.0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STRAKOSHA,0.0,0.0,0.0,4.0,7.5,7.5,0.0,0.0,0.0,0.0,0.0,5.5,7.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,7.0,7.0,4.5,7.0,4.0,3.0,4.5,3.5,6.0,3.5,2.5,0.0,2.5,0.0
LUIS ALBERTO,0.0,0.0,0.0,5.5,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,10.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0
CIGARINI,0.0,0.0,0.0,6.0,4.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LETSCHERT,0.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,6.0,0.0,0.0,6.5,3.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,5.5,0.0,6.0,0.0,0.0,0.0
ARAMU,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANKTO,0.0,0.0,0.0,0.0,5.5,0.0,9.5,6.0,0.0,6.0,0.0,6.0,5.5,0.0,0.0,7.0,0.0,9.5,6.0,5.5,7.0,5.5,6.0,0.0,5.5,6.0,12.5,10.0,9.5,0.0,5.5,6.5,5.0,6.0,5.5,5.5,5.5,0.0
IZCO,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,5.5,6.0,5.5,0.0,6.0,0.0,7.5,0.0,4.5,0.0,6.0,5.5,6.0,5.5,0.0,5.0,0.0,5.5,0.0,6.5,5.0,0.0,6.5,5.5,0.0,0.0,5.0,0.0
MCHEDLIDZE,0.0,0.0,0.0,0.0,6.0,5.5,0.0,0.0,5.5,0.0,0.0,0.0,0.0,6.0,5.0,13.0,9.5,6.0,1.5,10.0,9.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
GABIGOL,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,6.0,0.0,6.0,9.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,0.0,0.0,0.0
CUADRADO,0.0,0.0,0.0,0.0,5.5,6.5,6.5,5.5,9.0,6.5,7.0,6.0,4.5,5.5,6.0,5.0,0.0,6.0,5.0,7.5,6.5,9.5,6.0,5.5,6.5,4.5,0.0,10.0,6.0,6.0,8.0,0.0,5.0,5.0,5.0,7.5,4.5,0.0
EWANDRO,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
MELCHIORRI,0.0,0.0,0.0,0.0,9.5,0.0,10.5,6.0,6.5,5.5,9.5,5.5,0.0,5.5,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALDARA,0.0,0.0,0.0,0.0,0.0,6.5,5.0,6.0,10.0,6.5,10.5,10.0,7.0,5.5,5.5,7.0,0.0,0.0,5.5,6.5,5.0,7.0,6.5,6.0,14.0,6.0,4.5,6.0,10.0,4.5,6.0,9.5,6.5,6.5,6.0,6.5,5.5,0.0
PESIC,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FREY,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,6.5,6.5,6.0,5.5,4.0,5.5,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.5,6.0,0.0,0.0,5.5,0.0,5.5,6.0,5.0,0.0,0.0
ANSALDI,0.0,0.0,0.0,0.0,0.0,5.0,6.5,5.5,5.0,5.5,0.0,4.5,6.0,3.5,0.0,6.5,5.5,6.0,5.5,4.0,0.0,0.0,5.5,6.0,0.0,6.0,6.5,7.5,5.5,5.5,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0
STURARO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,6.0,5.0,5.5,5.5,6.5,0.0,6.5,4.5,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,5.5,6.5,0.0,5.5,0.0
LEITNER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAKSIMOVIC,0.0,0.0,0.0,0.0,0.0,5.5,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,5.0,6.5,0.0,6.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIACCHERINI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.5,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOUY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MURIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.0,10.0,6.0,0.0
STENDARDO,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,5.5,4.0,3.5,7.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBAYE,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,3.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,5.5,5.5,0.0,0.0,0.0,5.5,0.0,0.0,5.5,6.5,5.0,7.0,6.5,5.5,0.0
HELANDER,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,5.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.5,0.0,0.0
FLOCCARI,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,5.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SADIQ,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,7.0,5.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VESELI,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,5.0,7.5,5.0,5.0,0.0,0.0,0.0,5.5,0.0,0.0,7.5,4.5,0.0,5.0,5.0,6.0,0.0,0.0,0.0,5.5,5.0,4.5,0.0,0.0,6.0,0.0,0.0,0.0,0.0
EL KADDOURI,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,5.5,5.0,10.0,6.5,10.0,10.0,7.5,6.0,6.5,4.5,4.5,0.0,0.0
GERSON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUKIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,5.0,5.0,5.5,4.5,5.5,5.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
DELNERI,0.0,0.0,0.0,0.0,0.0,0.0,6.5,7.0,7.5,6.5,6.5,5.5,5.5,6.0,7.0,7.0,6.0,6.0,6.0,5.5,7.0,5.5,5.0,5.0,6.0,6.0,6.5,7.0,6.5,6.5,5.0,7.0,5.0,6.0,5.5,5.5,5.0,0.0
MESBAH,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,6.0,6.5,4.5,5.5,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VITTURINI,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIKS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAGI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
CORRADI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIAWARA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,6.5,6.5,6.5,0.0,7.0,0.0,6.0,6.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,5.5,5.0,0.0,5.5,0.0,0.0,0.0,0.0,6.5,0.0,0.0,6.0,6.0,0.0
MORGANELLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,5.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
PUGGIONI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.5,7.0,5.5,4.0,5.0,7.5,5.0,3.0,7.0,4.5,11.0,5.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,4.0,5.0,-1.0,5.0,5.0,0.5,0.0
PALOMBO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0
DJURICIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.5,8.0,6.0,5.0,0.0,0.0,6.0,0.0,0.0,5.5,6.0,0.0,5.5,-0.5,6.0,0.0,0.0
GRITTI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOUNIER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.5,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,0.0,0.0,5.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
MARCHISIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,6.5,0.0,0.0,0.0,6.5,6.0,6.0,0.0,6.5,5.0,0.0,0.0,6.0,7.5,9.5,6.0,0.0,0.0,0.0,6.5,6.5,6.0,7.0,0.0,0.0,6.0,6.5,5.5,0.0
PEZZELLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.5,6.0,5.5,5.5,5.0,0.0,0.0,0.0,0.0,5.5,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUDIGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.5,5.5,5.5,5.5,6.0,5.5,6.0,5.5,0.0,7.5,5.0,7.0,6.0,0.0,5.5,5.5,5.5,6.0,7.0,6.5,5.0,6.5,3.5,0.0,7.0,6.0,6.0,0.0
DESSENA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.5,3.0,0.0,0.0,5.0,4.5,5.5,5.0,5.5,6.5,6.0,5.5,5.0,5.5,6.0,5.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PASALIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,0.0,6.0,10.0,6.0,4.0,10.0,5.0,5.5,6.5,5.0,6.0,5.0,7.5,6.0,0.0,5.0,6.0,10.0,9.5,0.0,6.0,0.0,9.0,5.5,6.0,0.0,0.0
TERRANOVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DELL'ORCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,6.5,5.5,0.0,5.5,6.5,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
MIGLIACCIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FERRARI A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MATHEUS PEREIRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VECCHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.5,7.0,0.0
FERNANDEZ M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,10.0,6.0,0.0,6.0,5.0,6.5,5.5,0.0,9.0,6.0,0.0
LO FASO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,5.5,0.0,0.0,0.0,5.5,0.0,0.0
PETTINARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,5.5,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OKWONKWO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.5,5.0,5.0,0.0
PIOLI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,7.0,4.5,6.5,6.5,7.0,6.0,7.5,5.5,7.0,5.5,7.0,7.0,5.0,8.0,8.0,6.5,5.0,4.5,5.5,4.0,5.0,4.0,0.0,0.0,0.0,0.0
KEAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
BRUNO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,5.0,6.5,5.5,5.5,0.0,5.5,7.0,5.5,5.5,4.0,0.0,5.5,6.0,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0
PEREZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIRASCHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,5.5,6.0,6.0,6.0,0.0
FARAONI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,5.5,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,6.5,5.0,0.0,5.5,0.0,6.0,0.0,5.5,6.0,6.0,6.0,6.0,0.0
CORINI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,5.0,7.0,6.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAJKOVSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,6.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,5.5,5.5,5.0,5.5,0.0,5.5,0.0,0.0,0.0,0.0
PETKOVIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.5,0.0,5.5,5.5,5.0,0.0,6.5,0.0,5.0,6.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0
COSTA F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BASTIEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,5.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,9.5,6.5,6.0,4.0,5.5,0.0
PELLEGRI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
ZAPATA C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,4.5,5.5,6.0,6.5,6.5,5.5,7.0,0.0,6.0,9.5,4.5,5.0,5.0,5.5,0.0,0.0,0.0
VANGIONI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,5.5,0.0,5.5,4.5,5.5,6.5,0.0,6.5,6.5,0.0,0.0,0.0,5.5,4.0,0.0,6.0,6.0,0.0
DEULOFEU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,6.0,6.0,5.0,10.0,6.0,6.0,7.0,6.5,6.5,10.0,6.5,5.5,5.5,4.5,9.5,9.5,0.0,0.0
ACOSTY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,6.5,5.5,5.0,5.5,0.0,0.0,0.0,5.5,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0
